id,shipment_id,send_timestamp,pick_up_point,drop_off_point,source_country,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,selected,shipping_time
255,S064738,10-01-2020 18:53,A,Y,GB,IN,92.67,108.45,1.05,Air,SC2,Y,5.34167
256,S065736,07-10-2019 21:25,A,Y,GB,IN,86.66,289,0.9,Ocean,SC1,Y,13.92963
257,S065738,11-01-2020 08:30,A,Y,GB,IN,92.65,755,1.05,Air,SC2,Y,5.33634
258,S066736,08-10-2019 03:08,A,Y,GB,IN,87.72,2008,0.75,Air,SC3,Y,5.31852
259,S066737,25-11-2019 11:46,A,Y,GB,IN,92.26,37.6,0.75,Air,SC3,Y,5.21007
260,S066738,11-01-2020 10:02,A,Y,GB,IN,92.65,1006,0.9,Ocean,SC1,Y,19.1809
261,S067712,17-04-2019 11:18,A,Y,GB,IN,90.25,2008,0.9,Ocean,SC1,Y,9.71389
262,S067714,01-05-2019 23:08,A,Y,GB,IN,90.5,605,0.9,Ocean,SC1,Y,34.64178
263,S067736,08-10-2019 08:43,A,Y,GB,IN,86.9,416,1.05,Air,SC2,Y,5.30602
264,S067738,11-01-2020 10:03,A,Y,GB,IN,92.65,1006,0.9,Ocean,SC1,Y,9.18762
265,S068707,15-03-2019 16:26,A,Y,GB,IN,90.56,221,0.9,Ocean,SC1,Y,21.85197
266,S068714,01-05-2019 23:13,A,Y,GB,IN,90.11,600,0.9,Ocean,SC1,Y,14.67616
267,S068717,18-05-2019 15:32,A,Y,GB,IN,89.84,65,0.75,Air,SC3,Y,5.09363
268,S068718,27-05-2019 19:30,A,Y,GB,IN,87.72,1148,0.75,Air,SC3,Y,5.19352
269,S068721,15-06-2019 13:50,A,Y,GB,IN,87.58,605,0.75,Air,SC3,Y,5.00127
270,S068735,13-09-2019 13:29,A,Y,GB,IN,88.62,290,0.75,Air,SC3,Y,5.25822
271,S068736,08-10-2019 08:55,A,Y,GB,IN,86.9,180,0.9,Ocean,SC1,Y,18.71597
272,S068737,25-11-2019 13:21,A,Y,GB,IN,91.56,33,0.9,Ocean,SC1,Y,10.56586
273,S068738,11-01-2020 11:13,A,Y,GB,IN,92.34,600,0.75,Air,SC3,Y,5.11076
274,S069718,27-05-2019 21:36,A,Y,GB,IN,87.98,300,0.75,Air,SC3,Y,5.1647
275,S069736,08-10-2019 09:07,A,Y,GB,IN,86.93,605,0.75,Air,SC3,Y,5.09873
276,S069737,25-11-2019 13:27,A,Y,GB,IN,91.72,33,0.75,Air,SC3,Y,5.08148
277,S070703,21-02-2019 12:06,A,Y,GB,IN,92.97,1006,0.75,Air,SC3,Y,5.4147
278,S070713,26-04-2019 12:56,A,Y,GB,IN,89.95,255,1.05,Air,SC2,Y,5.31262
279,S070718,27-05-2019 23:29,A,Y,GB,IN,87.83,575,0.75,Air,SC3,Y,5.39884
280,S070736,08-10-2019 09:20,A,Y,GB,IN,86.51,580,0.9,Ocean,SC1,Y,8.88889
281,S071708,23-03-2019 12:52,A,Y,GB,IN,90.79,146.3,0.75,Air,SC3,Y,5.40972
282,S071714,02-05-2019 08:01,A,Y,GB,IN,90.92,2008,0.75,Air,SC3,Y,5.17708
283,S071721,15-06-2019 14:00,A,Y,GB,IN,87.66,1723,1.05,Air,SC2,Y,5.20914
284,S071737,25-11-2019 15:00,A,Y,GB,IN,92.58650791,331.5,0.75,Air,SC3,Y,5.14028
285,S072718,28-05-2019 07:31,A,Y,GB,IN,87.7903,187,0.9,Ocean,SC1,Y,8.13738
286,S072736,08-10-2019 09:24,A,Y,GB,IN,86.51,580,0.9,Ocean,SC1,Y,28.92106
287,S072737,25-11-2019 15:55,A,Y,GB,IN,93,1056,1.05,Air,SC2,Y,5.34792
288,S072738,11-01-2020 17:15,A,Y,GB,IN,92.65,545,0.9,Ocean,SC1,Y,12.18843
289,S073714,02-05-2019 08:13,A,Y,GB,IN,89.96,400,0.9,Ocean,SC1,Y,18.4294
290,S073722,24-06-2019 09:29,A,Y,GB,IN,88.72548823,687,1.05,Air,SC2,Y,5.22338
291,S073726,20-07-2019 11:30,A,Y,GB,IN,85.66685678,1006,0.75,Air,SC3,Y,5.33889
292,S073728,03-08-2019 09:28,A,Y,GB,IN,84.2,1476,0.9,Ocean,SC1,Y,18.94722
293,S073738,11-01-2020 17:20,A,Y,GB,IN,92.71,684,1.05,Air,SC2,Y,5.02963
294,S074706,08-03-2019 13:29,A,Y,GB,IN,91.84,500,1.05,Air,SC2,Y,5.2015
295,S074728,03-08-2019 09:30,A,Y,GB,IN,84.45,1476,1.05,Air,SC2,Y,5.02211
296,S074736,08-10-2019 09:47,A,Y,GB,IN,86.9,205,1.05,Air,SC2,Y,5.13414
297,S074738,12-01-2020 14:10,A,Y,GB,IN,92.28107944,600,0.75,Air,SC3,Y,5.10069
298,S075706,08-03-2019 13:32,A,Y,GB,IN,91.49,450,0.75,Air,SC3,Y,5.31921
299,S075728,03-08-2019 09:32,A,Y,GB,IN,84.44,1476,0.75,Air,SC3,Y,5.00197
300,S075735,13-09-2019 14:06,A,Y,GB,IN,88.48,100,0.75,Air,SC3,Y,5.00312
301,S075737,25-11-2019 16:23,A,Y,GB,IN,92.55,660,0.75,Air,SC3,Y,5.04977
302,S076719,02-06-2019 15:19,A,Y,GB,IN,87.25,1156,0.9,Ocean,SC1,Y,11.38229
303,S076728,03-08-2019 09:34,A,Y,GB,IN,83.85,1000,0.9,Ocean,SC1,Y,28.98935
304,S076736,08-10-2019 10:12,A,Y,GB,IN,86.99,405,1.05,Air,SC2,Y,5.18113
305,S077716,12-05-2019 18:40,A,Y,GB,IN,90.3,395,0.9,Ocean,SC1,Y,22.7787
306,S077728,03-08-2019 09:38,A,Y,GB,IN,83.85,1000,0.9,Ocean,SC1,Y,9.01771
307,S077736,08-10-2019 10:39,A,Y,GB,IN,86.9,558.4,0.9,Ocean,SC1,Y,29.43773
308,S077737,25-11-2019 16:35,A,Y,GB,IN,92.65,615,0.75,Air,SC3,Y,5.33843
309,S077738,13-01-2020 04:10,A,Y,GB,IN,92.6,500,0.9,Ocean,SC1,Y,6.74259
310,S078710,05-04-2019 11:11,A,Y,GB,IN,90.48,255,0.75,Air,SC3,Y,5.22546
311,S078711,10-04-2019 16:16,A,Y,GB,IN,89.9,561.4,0.9,Ocean,SC1,Y,21.78009
312,S078716,12-05-2019 20:55,A,Y,GB,IN,90.69,340,1.05,Air,SC2,Y,5.15613
313,S078737,25-11-2019 16:44,A,Y,GB,IN,92.54,936,0.75,Air,SC3,Y,5.08414
314,S078738,13-01-2020 09:07,A,Y,GB,IN,91.7,550,0.9,Ocean,SC1,Y,18.80255
315,S079703,21-02-2019 12:24,A,Y,GB,IN,92.8,1006,0.75,Air,SC3,Y,5.07569
316,S079728,03-08-2019 09:40,A,Y,GB,IN,84.2,1476,0.9,Ocean,SC1,Y,9.02951
317,S079736,08-10-2019 12:08,A,Y,GB,IN,86.11,200,0.9,Ocean,SC1,Y,20.0603
318,S080716,12-05-2019 22:03,A,Y,GB,IN,90.43,115.8,0.75,Air,SC3,Y,5.3838
319,S080719,02-06-2019 16:00,A,Y,GB,IN,86.81,400,0.9,Ocean,SC1,Y,31.66991
320,S080728,03-08-2019 09:43,A,Y,GB,IN,84.94134608,183.2,0.75,Air,SC3,Y,5.08495
321,S080736,08-10-2019 12:34,A,Y,GB,IN,86.97,175,0.75,Air,SC3,Y,5.29144
322,S080737,25-11-2019 17:07,A,Y,GB,IN,91.86,505,0.9,Ocean,SC1,Y,32.13252
323,S080738,13-01-2020 10:23,A,Y,GB,IN,91.88,170,1.05,Air,SC2,Y,5.02315
324,S081716,12-05-2019 22:46,A,Y,GB,IN,89.86,67,0.9,Ocean,SC1,Y,14.4919
325,S081719,02-06-2019 16:04,A,Y,GB,IN,86.81,160,0.9,Ocean,SC1,Y,31.69792
326,S081734,07-09-2019 11:43,A,Y,GB,IN,87.88,1006,1.05,Air,SC2,Y,5.06817
327,S081736,08-10-2019 12:37,A,Y,GB,IN,86.99,25,0.75,Air,SC3,Y,5.24387
328,S082710,05-04-2019 11:17,A,Y,GB,IN,90.2,2008,0.9,Ocean,SC1,Y,19.70243
329,S082719,02-06-2019 16:36,A,Y,GB,IN,87.25,205,0.75,Air,SC3,Y,5.3522
330,S082736,08-10-2019 12:40,A,Y,GB,IN,86.86,500,1.05,Air,SC2,Y,5.03507
331,S083706,08-03-2019 13:50,A,Y,GB,IN,91.79,893,0.75,Air,SC3,Y,5.39225
332,S083710,05-04-2019 11:18,A,Y,GB,IN,90.2,1006,0.9,Ocean,SC1,Y,19.70845
333,S083716,13-05-2019 07:28,A,Y,GB,IN,90.7158,180,0.9,Ocean,SC1,Y,8.11354
334,S083719,02-06-2019 16:59,A,Y,GB,IN,87.72,1153,1.05,Air,SC2,Y,5.34468
335,S083721,15-06-2019 14:32,A,Y,GB,IN,87.21,860,1.05,Air,SC2,Y,5.08171
336,S083736,08-10-2019 12:45,A,Y,GB,IN,86.55,500,0.9,Ocean,SC1,Y,10.31782
337,S083737,25-11-2019 21:04,A,Y,GB,IN,92.87,405,0.75,Air,SC3,Y,5.23426
338,S083738,13-01-2020 12:00,A,Y,GB,IN,91.67,1096.9,0.75,Air,SC3,Y,5.26968
339,S084714,02-05-2019 08:57,A,Y,GB,IN,90.4,285,1.05,Air,SC2,Y,5.23819
340,S084736,08-10-2019 12:50,A,Y,GB,IN,86.97,348.5,0.75,Air,SC3,Y,5.22546
341,S084737,25-11-2019 21:33,A,Y,GB,IN,92.62,1091,1.05,Air,SC2,Y,5.28345
342,S084738,13-01-2020 13:08,A,Y,GB,IN,91.91,255,0.9,Ocean,SC1,Y,20.47685
343,S084739,17-04-2020 11:40,A,Y,GB,IN,94.5,355,1.05,Air,SC2,Y,5.11007
344,S085707,15-03-2019 17:31,A,Y,GB,IN,91.87,115,0.75,Air,SC3,Y,5.07188
345,S085716,13-05-2019 08:31,A,Y,GB,IN,90.78,60.1,0.75,Air,SC3,Y,5.16505
346,S085718,28-05-2019 09:08,A,Y,GB,IN,87.7,806,0.9,Ocean,SC1,Y,28.81157
347,S085719,02-06-2019 19:40,A,Y,GB,IN,86.81,116,0.75,Air,SC3,Y,5.37731
348,S085738,13-01-2020 13:22,A,Y,GB,IN,91.95,160,0.9,Ocean,SC1,Y,10.57454
349,S085739,17-04-2020 11:43,A,Y,GB,IN,94.85,435,1.05,Air,SC2,Y,5.0397
350,S086724,06-07-2019 16:19,A,Y,GB,IN,84.86,200,0.9,Ocean,SC1,Y,11.79954
351,S086737,26-11-2019 10:18,A,Y,GB,IN,91.8,705,0.9,Ocean,SC1,Y,29.29583
352,S086738,13-01-2020 13:28,A,Y,GB,IN,91.51,160,0.9,Ocean,SC1,Y,20.61597
353,S087706,08-03-2019 14:00,A,Y,GB,IN,91.86,224,1.05,Air,SC2,Y,5.09942
354,S087710,05-04-2019 11:25,A,Y,GB,IN,90.8,1006,1.05,Air,SC2,Y,5.2375
355,S087716,13-05-2019 08:40,A,Y,GB,IN,90.8159,100,0.9,Ocean,SC1,Y,8.61771
356,S087717,19-05-2019 10:23,A,Y,GB,IN,89.38,61.5,1.05,Air,SC2,Y,5.40556
357,S087719,02-06-2019 20:48,A,Y,GB,IN,86.81,100,0.9,Ocean,SC1,Y,23.67222
358,S087727,28-07-2019 11:39,A,Y,GB,IN,85.58,832,1.05,Air,SC2,Y,5.05903
359,S087728,03-08-2019 10:02,A,Y,GB,IN,84.62,1206,1.05,Air,SC2,Y,5.00833
360,S087730,13-08-2019 18:40,A,Y,GB,IN,85.28,412,1.05,Air,SC2,Y,5.03738
361,S088711,10-04-2019 17:05,A,Y,GB,IN,90.37,99.3,0.75,Air,SC3,Y,5.16076
362,S088719,02-06-2019 22:12,A,Y,GB,IN,87.27,350,0.75,Air,SC3,Y,5.2103
363,S088729,07-08-2019 14:31,A,Y,GB,IN,85.62,185,0.75,Air,SC3,Y,5.40451
364,S088730,13-08-2019 19:24,A,Y,GB,IN,85.6,55,0.75,Air,SC3,Y,5.03438
365,S088735,13-09-2019 14:42,A,Y,GB,IN,88.02,2203,1.05,Air,SC2,Y,5.31157
366,S089705,02-03-2019 17:18,A,Y,GB,IN,93.54,400,0.75,Air,SC3,Y,5.2206
367,S089711,10-04-2019 17:21,A,Y,GB,IN,90.2,1506,0.9,Ocean,SC1,Y,12.2294
368,S089719,02-06-2019 22:15,A,Y,GB,IN,87.43,180,0.75,Air,SC3,Y,5.41528
369,S089728,03-08-2019 10:06,A,Y,GB,IN,84.2,255,0.9,Ocean,SC1,Y,19.211
370,S089730,13-08-2019 19:53,A,Y,GB,IN,85.6,473,0.9,Ocean,SC1,Y,13.28738
371,S089736,08-10-2019 16:03,A,Y,GB,IN,86.89,93,1.05,Air,SC2,Y,5.1169
372,S089738,13-01-2020 15:24,A,Y,GB,IN,91.95,900,1.05,Air,SC2,Y,5.21296
373,S090709,30-03-2019 11:19,A,Y,GB,IN,89.6564,65,0.9,Ocean,SC1,Y,9.7191
374,S090711,10-04-2019 17:45,A,Y,GB,IN,90.85,140,0.75,Air,SC3,Y,5.25532
375,S090719,03-06-2019 08:00,A,Y,GB,IN,87.2343,180,0.9,Ocean,SC1,Y,18.33877
376,S090730,13-08-2019 20:26,A,Y,GB,IN,85.6,477,0.9,Ocean,SC1,Y,13.52014
377,S090738,13-01-2020 15:26,A,Y,GB,IN,91.95,900,1.05,Air,SC2,Y,5.09514
378,S091711,10-04-2019 17:48,A,Y,GB,IN,90.34,349,0.75,Air,SC3,Y,5.02639
379,S091730,13-08-2019 20:35,A,Y,GB,IN,85.6,477,0.9,Ocean,SC1,Y,33.58171
380,S091736,08-10-2019 17:47,A,Y,GB,IN,86.55,355,0.9,Ocean,SC1,Y,22.41285
381,S091737,26-11-2019 13:21,A,Y,GB,IN,92.19,900,0.75,Air,SC3,Y,5.03819
382,S091739,17-04-2020 20:23,A,Y,GB,IN,94.99,162.24,0.75,Air,SC3,Y,5.35995
383,S092711,10-04-2019 18:20,A,Y,GB,IN,90.93,1006,1.05,Air,SC2,Y,5.03484
384,S092716,13-05-2019 08:46,A,Y,GB,IN,90.8159,1506,0.9,Ocean,SC1,Y,8.65949
385,S092736,08-10-2019 20:49,A,Y,GB,IN,86.55,305,0.9,Ocean,SC1,Y,23.67766
386,S092738,13-01-2020 19:39,A,Y,GB,IN,91.64,656,0.75,Air,SC3,Y,5.33438
387,S093710,05-04-2019 11:40,A,Y,GB,IN,90.2,575,0.9,Ocean,SC1,Y,19.86725
388,S093711,10-04-2019 20:33,A,Y,GB,IN,89.76,250,0.9,Ocean,SC1,Y,13.56354
389,S093717,19-05-2019 11:01,A,Y,GB,IN,89.41,235,0.75,Air,SC3,Y,5.11412
390,S093730,13-08-2019 21:35,A,Y,GB,IN,85.79,205,1.05,Air,SC2,Y,5.22569
391,S093736,09-10-2019 01:33,A,Y,GB,IN,86.55,180,0.9,Ocean,SC1,Y,5.64769
392,S093739,18-04-2020 10:37,A,Y,GB,IN,93.93,110,0.75,Air,SC3,Y,5.28391
393,S094707,16-03-2019 04:56,A,Y,GB,IN,91.6,505,1.05,Air,SC2,Y,5.13067
394,S094711,11-04-2019 05:35,A,Y,GB,IN,89.5634,150,0.9,Ocean,SC1,Y,27.33102
395,S094719,03-06-2019 08:53,A,Y,GB,IN,87.78,851,0.75,Air,SC3,Y,5.27049
396,S094730,14-08-2019 08:09,A,Y,GB,IN,85.51,605,0.75,Air,SC3,Y,5.18275
397,S094736,09-10-2019 03:52,A,Y,GB,IN,86.74,355,0.75,Air,SC3,Y,5.36586
398,S094738,14-01-2020 00:59,A,Y,GB,IN,91.95,169,0.9,Ocean,SC1,Y,5.41076
399,S094739,18-04-2020 10:41,A,Y,GB,IN,94.42,500,0.75,Air,SC3,Y,5.26435
400,S095707,16-03-2019 04:59,A,Y,GB,IN,91.45,505,0.9,Ocean,SC1,Y,17.07951
401,S095711,11-04-2019 07:04,A,Y,GB,IN,90.44,505,1.05,Air,SC2,Y,5.3066
402,S095724,06-07-2019 19:44,A,Y,GB,IN,84.91,700,0.9,Ocean,SC1,Y,33.22801
403,S095730,14-08-2019 08:14,A,Y,GB,IN,84.96,600,0.9,Ocean,SC1,Y,18.43333
404,S095739,18-04-2020 10:58,A,Y,GB,IN,94.86,505,1.05,Air,SC2,Y,5.18692
405,S096705,02-03-2019 17:36,A,Y,GB,IN,93.45,1077,0.9,Ocean,SC1,Y,32.33484
406,S096707,16-03-2019 06:03,A,Y,GB,IN,91.85289408,1500,0.75,Air,SC3,Y,5.28403
407,S096718,28-05-2019 10:04,A,Y,GB,IN,87.55,361,1.05,Air,SC2,Y,5.01238
408,S096721,15-06-2019 15:38,A,Y,GB,IN,87.98,400,0.75,Air,SC3,Y,5.0831
409,S096730,14-08-2019 08:24,A,Y,GB,IN,85.8,605,0.9,Ocean,SC1,Y,18.5044
410,S096734,07-09-2019 12:11,A,Y,GB,IN,87.65,125.5,0.9,Ocean,SC1,Y,30.07963
411,S096736,09-10-2019 09:26,A,Y,GB,IN,86.83,505,0.75,Air,SC3,Y,5.39792
412,S096737,26-11-2019 17:32,A,Y,GB,IN,92.76,605,0.75,Air,SC3,Y,5.40104
413,S096738,14-01-2020 09:26,A,Y,GB,IN,91.5,555,1.05,Air,SC2,Y,5.02986
414,S097702,14-02-2019 12:43,A,Y,GB,IN,90.97,1006,0.75,Air,SC3,Y,5.27303
415,S097736,09-10-2019 09:34,A,Y,GB,IN,86.48,2008,0.75,Air,SC3,Y,5.25637
416,S097737,26-11-2019 17:49,A,Y,GB,IN,92.66,405,0.9,Ocean,SC1,Y,22.42604
417,S097738,14-01-2020 09:45,A,Y,GB,IN,91.93,120,0.75,Air,SC3,Y,5.39155
418,S098706,08-03-2019 14:43,A,Y,GB,IN,91.05,1000,0.9,Ocean,SC1,Y,21.13565
419,S098737,26-11-2019 17:54,A,Y,GB,IN,92.62,355,0.75,Air,SC3,Y,5.28762
420,S099704,27-02-2019 11:59,A,Y,GB,IN,94.98,1132,0.75,Air,SC3,Y,5.01852
421,S099714,02-05-2019 09:18,A,Y,GB,IN,90.68,2000,1.05,Air,SC2,Y,5.33866
422,S099736,09-10-2019 11:25,A,Y,GB,IN,86.5,405,0.9,Ocean,SC1,Y,9.7625
423,S099737,26-11-2019 18:33,A,Y,GB,IN,92.63,105,0.75,Air,SC3,Y,5.24711
424,S100704,27-02-2019 11:59,A,Y,GB,IN,94.99,800,1.05,Air,SC2,Y,5.41921
425,S100706,08-03-2019 14:44,A,Y,GB,IN,91.76,170,0.75,Air,SC3,Y,5.31748
426,S100737,26-11-2019 18:52,A,Y,GB,IN,91.56,350,0.9,Ocean,SC1,Y,32.86134
427,S101709,30-03-2019 11:47,A,Y,GB,IN,89.65,225,1.05,Air,SC2,Y,5.22222
428,S101721,15-06-2019 15:45,A,Y,GB,IN,87.73,783,0.75,Air,SC3,Y,5.06493
429,S101737,26-11-2019 19:40,A,Y,GB,IN,92.84,565,0.75,Air,SC3,Y,5.0022
430,S101738,14-01-2020 11:21,A,Y,GB,IN,91.93,450,1.05,Air,SC2,Y,5.33241
431,S102724,07-07-2019 10:03,A,Y,GB,IN,85.3,2000,1.05,Air,SC2,Y,5.311
432,S102736,09-10-2019 13:37,A,Y,GB,IN,86.69,100,1.05,Air,SC2,Y,5.09259
433,S102737,26-11-2019 23:40,A,Y,GB,IN,92.25,658,0.75,Air,SC3,Y,5.0485
434,S103727,28-07-2019 13:10,A,Y,GB,IN,85.83,375,0.75,Air,SC3,Y,5.03044
435,S103736,09-10-2019 14:15,A,Y,GB,IN,86.98,700,0.75,Air,SC3,Y,5.064
436,S103738,14-01-2020 12:52,A,Y,GB,IN,91.7,65,0.9,Ocean,SC1,Y,20.36354
437,S104703,21-02-2019 13:35,A,Y,GB,IN,92.74,1908,1.05,Air,SC2,Y,5.31551
438,S104718,28-05-2019 10:28,A,Y,GB,IN,87.36,572.35,0.9,Ocean,SC1,Y,29.3662
439,S104737,27-11-2019 09:21,A,Y,GB,IN,91.3,175,1.05,Air,SC2,Y,5.31898
440,S104739,18-04-2020 17:58,A,Y,GB,IN,94.6,113.5,0.75,Air,SC3,Y,5.12338
441,S105705,02-03-2019 19:33,A,Y,GB,IN,93.45,2008,0.9,Ocean,SC1,Y,23.14653
442,S105713,26-04-2019 15:12,A,Y,GB,IN,89.56,226,0.9,Ocean,SC1,Y,11.33391
443,S105725,13-07-2019 12:19,A,Y,GB,IN,85.85,500,0.9,Ocean,SC1,Y,20.13437
444,S105730,14-08-2019 09:10,A,Y,GB,IN,85.39,105,0.75,Air,SC3,Y,5.02558
445,S105733,02-09-2019 14:32,A,Y,GB,IN,86.7790503,355,1.05,Air,SC2,Y,5.23669
446,S105739,19-04-2020 17:52,A,Y,GB,IN,94.5,2008,0.9,Ocean,SC1,Y,12.4463
447,S106702,14-02-2019 13:27,A,Y,GB,IN,90.7,1006,0.9,Ocean,SC1,Y,30.61088
448,S106705,02-03-2019 20:59,A,Y,GB,IN,93.08,324,1.05,Air,SC2,Y,5.04583
449,S106720,08-06-2019 13:21,A,Y,GB,IN,88.67,355,1.05,Air,SC2,Y,5.20231
450,S106736,09-10-2019 18:36,A,Y,GB,IN,86.61,236.1,1.05,Air,SC2,Y,5.08264
451,S106739,19-04-2020 18:24,A,Y,GB,IN,94.5,1006,0.9,Ocean,SC1,Y,22.66782
452,S107705,03-03-2019 00:12,A,Y,GB,IN,93.99,170,0.75,Air,SC3,Y,5.3956
453,S107729,07-08-2019 15:26,A,Y,GB,IN,85.65,146,1.05,Air,SC2,Y,5.29907
454,S107730,14-08-2019 09:12,A,Y,GB,IN,85.35,550,0.9,Ocean,SC1,Y,18.83333
455,S107736,09-10-2019 22:49,A,Y,GB,IN,86.55,500,0.9,Ocean,SC1,Y,14.50891
456,S107739,19-04-2020 19:30,A,Y,GB,IN,94.64,1206,0.75,Air,SC3,Y,5.36887
457,S108705,03-03-2019 09:33,A,Y,GB,IN,93.24,753,0.75,Air,SC3,Y,5.30486
458,S108730,14-08-2019 09:12,A,Y,GB,IN,84.91,118,0.9,Ocean,SC1,Y,28.83588
459,S108736,09-10-2019 23:19,A,Y,GB,IN,86.07,290.33,0.75,Air,SC3,Y,5.24919
460,S108737,27-11-2019 09:48,A,Y,GB,IN,91.3,355,0.75,Air,SC3,Y,5.29132
461,S108739,19-04-2020 21:46,A,Y,GB,IN,93.95,64,1.05,Air,SC2,Y,5.04711
462,S109705,03-03-2019 09:44,A,Y,GB,IN,93.45,1076.1,0.9,Ocean,SC1,Y,9.06076
463,S109724,07-07-2019 10:32,A,Y,GB,IN,85.99,130,0.75,Air,SC3,Y,5.37361
464,S109736,09-10-2019 23:44,A,Y,GB,IN,86.46,290.33,1.05,Air,SC2,Y,5.33299
465,S109738,14-01-2020 14:12,A,Y,GB,IN,91.9,550,0.75,Air,SC3,Y,5.29248
466,S109739,19-04-2020 21:51,A,Y,GB,IN,93.95,213,0.75,Air,SC3,Y,5.26111
467,S110705,03-03-2019 10:43,A,Y,GB,IN,93.9,115,0.75,Air,SC3,Y,5.30718
468,S110730,14-08-2019 09:14,A,Y,GB,IN,85.63,123,0.75,Air,SC3,Y,5.09954
469,S110736,10-10-2019 09:02,A,Y,GB,IN,86.71,33.4,0.75,Air,SC3,Y,5.08912
470,S110738,14-01-2020 14:29,A,Y,GB,IN,91.31,500,0.9,Ocean,SC1,Y,31.03993
471,S111724,07-07-2019 10:38,A,Y,GB,IN,85.47,55,0.75,Air,SC3,Y,5.06667
472,S111730,14-08-2019 09:15,A,Y,GB,IN,85.35,550,0.9,Ocean,SC1,Y,8.85475
473,S111736,10-10-2019 09:11,A,Y,GB,IN,86.71956826,200,0.75,Air,SC3,Y,5.0522
474,S111737,27-11-2019 13:28,A,Y,GB,IN,91.6644,806,0.9,Ocean,SC1,Y,20.61597
475,S111738,14-01-2020 14:43,A,Y,GB,IN,91.93,655,0.75,Air,SC3,Y,5.4125
476,S112705,03-03-2019 10:48,A,Y,GB,IN,93.63,216,0.75,Air,SC3,Y,5.04803
477,S112738,14-01-2020 19:54,A,Y,GB,IN,91.58,175,0.75,Air,SC3,Y,5.33565
478,S113714,02-05-2019 09:42,A,Y,GB,IN,90.48,227,0.75,Air,SC3,Y,5.36516
479,S113721,16-06-2019 01:53,A,Y,GB,IN,87.98423787,1207,0.75,Air,SC3,Y,5.0831
480,S113736,10-10-2019 09:41,A,Y,GB,IN,86.55,1406,0.9,Ocean,SC1,Y,19.03669
481,S113737,27-11-2019 14:30,A,Y,GB,IN,91.6,1800,0.9,Ocean,SC1,Y,11.04421
482,S114735,13-09-2019 16:33,A,Y,GB,IN,88.44,575,0.9,Ocean,SC1,Y,31.90197
483,S114736,10-10-2019 11:47,A,Y,GB,IN,86.44,289.73,0.75,Air,SC3,Y,5.40752
484,S114738,15-01-2020 04:13,A,Y,GB,IN,91.9,550,1.05,Air,SC2,Y,5.07257
485,S115702,14-02-2019 14:04,A,Y,GB,IN,90.7,1006,0.9,Ocean,SC1,Y,20.86146
486,S115706,08-03-2019 15:36,A,Y,GB,IN,90.96,275,0.9,Ocean,SC1,Y,11.50602
487,S115738,15-01-2020 05:55,A,Y,GB,IN,91.9521,1100,0.9,Ocean,SC1,Y,27.47141
488,S116735,13-09-2019 16:42,A,Y,GB,IN,88.33,575,0.75,Air,SC3,Y,5.01956
489,S116738,15-01-2020 09:55,A,Y,GB,IN,91.7,164.5,1.05,Air,SC2,Y,5.36701
490,S117735,13-09-2019 16:56,A,Y,GB,IN,88.33730085,575,0.75,Air,SC3,Y,5.14931
491,S117736,10-10-2019 13:23,A,Y,GB,IN,86.55,232,1.05,Air,SC2,Y,5.1191
492,S117737,28-11-2019 08:24,A,Y,GB,IN,91.85,220,0.75,Air,SC3,Y,5.34965
493,S118727,28-07-2019 18:16,A,Y,GB,IN,85.51,185,0.75,Air,SC3,Y,5.38032
494,S118735,13-09-2019 18:55,A,Y,GB,IN,88.09,687,1.05,Air,SC2,Y,5.0309
495,S118738,15-01-2020 11:45,A,Y,GB,IN,91.8,2008,0.9,Ocean,SC1,Y,29.89618
496,S119727,28-07-2019 18:18,A,Y,GB,IN,85.26,185,1.05,Air,SC2,Y,5.17245
497,S119737,28-11-2019 09:54,A,Y,GB,IN,91.8247,300,0.9,Ocean,SC1,Y,9.12778
498,S120717,19-05-2019 21:06,A,Y,GB,IN,88.71,310,0.9,Ocean,SC1,Y,33.79433
499,S120727,28-07-2019 18:23,A,Y,GB,IN,85.61,185,0.75,Air,SC3,Y,5.37708
500,S120735,14-09-2019 04:56,A,Y,GB,IN,87.56,229,0.9,Ocean,SC1,Y,7.05856
501,S120736,10-10-2019 14:45,A,Y,GB,IN,86.91,605,0.75,Air,SC3,Y,5.10382
502,S120737,28-11-2019 10:00,A,Y,GB,IN,91.8247,400,0.9,Ocean,SC1,Y,19.17049
503,S121717,20-05-2019 02:52,A,Y,GB,IN,89.86,580,1.05,Air,SC2,Y,5.13738
504,S121727,29-07-2019 04:57,A,Y,GB,IN,85.02,655,0.75,Air,SC3,Y,5.04317
505,S121735,14-09-2019 06:42,A,Y,GB,IN,88.58,710,1.05,Air,SC2,Y,5.28611
506,S121737,28-11-2019 11:16,A,Y,GB,IN,91.86,450,0.9,Ocean,SC1,Y,9.69653
507,S122717,20-05-2019 03:50,A,Y,GB,IN,88.62,95,0.75,Air,SC3,Y,5.15127
508,S122737,28-11-2019 11:19,A,Y,GB,IN,91.86,110,0.9,Ocean,SC1,Y,9.71933
509,S123730,14-08-2019 10:09,A,Y,GB,IN,85.87,500,0.75,Air,SC3,Y,5.3184
510,S123738,15-01-2020 13:04,A,Y,GB,IN,91.88,1006,0.75,Air,SC3,Y,5.32523
